name,url,country,iata,lon,value,label,icao,lat,id
Moulins / Moulins Montbeugny,moulins-moulins-montbeugny-lfhy,fr,XMU,3.421667,Moulins / Moulins Montbeugny (XMU/LFHY),Moulins / Moulins Montbeugny (XMU/LFHY),LFHY,46.534444,3287
Moundou / Moundou,moundou-moundou-fttd,td,MQQ,16.066667,Moundou / Moundou (MQQ/FTTD),Moundou / Moundou (MQQ/FTTD),FTTD,8.616667,1921
Mount Clemens / Selfridge,mount-clemens-selfridge-kmtc,us,MTC,-82.8355,Mount Clemens / Selfridge (MTC/KMTC),Mount Clemens / Selfridge (MTC/KMTC),KMTC,42.608333,1943
Mount Cook / Mount Cook,mount-cook-mount-cook-nzmc,nz,GTN,170.133333,Mount Cook / Mount Cook (GTN/NZMC),Mount Cook / Mount Cook (GTN/NZMC),NZMC,-43.768333,1055
Mount Gambier / Mount Gambier,mount-gambier-mount-gambier-ymtg,au,MGB,140.78271,Mount Gambier / Mount Gambier (MGB/YMTG),Mount Gambier / Mount Gambier (MGB/YMTG),YMTG,-37.744072,3733
Mount Hagen / Mount Hagen,mount-hagen-mount-hagen-aymh,pg,HGU,144.296111,Mount Hagen / Mount Hagen (HGU/AYMH),Mount Hagen / Mount Hagen (HGU/AYMH),AYMH,-5.826111,1125
Mount Hotham / Mount Hotham,mount-hotham-mount-hotham-yhot,au,MHU,147.334167,Mount Hotham / Mount Hotham (MHU/YHOT),Mount Hotham / Mount Hotham (MHU/YHOT),YHOT,-37.0475,4808
Mount Isa / Mount Isa,mount-isa-mount-isa-ybma,au,ISA,139.488333,Mount Isa / Mount Isa (ISA/YBMA),Mount Isa / Mount Isa (ISA/YBMA),YBMA,-20.663333,1276
Mount Pleasant / Mount Pleasant,mount-pleasant-mount-pleasant-egyp,fk,MPN,-58.446119,Mount Pleasant / Mount Pleasant (MPN/EGYP),Mount Pleasant / Mount Pleasant (MPN/EGYP),EGYP,-51.822753,1917
Mountain Home / Mountain Home AFB,mountain-home-mountain-home-afb-kmuo,us,MUO,-115.8725,Mountain Home / Mountain Home AFB (MUO/KMUO),Mountain Home / Mountain Home AFB (MUO/KMUO),KMUO,43.043667,1958
Mountain View / Moffett Federal Airfield,mountain-view-moffett-federal-airfield-knuq,us,NUQ,-122.049139,Mountain View / Moffett Federal Airfield (NUQ/KNUQ),Mountain View / Moffett Federal Airfield (NUQ/KNUQ),KNUQ,37.416142,2119
Moyale Lower / Moyale Lower,moyale-lower-moyale-lower-hkmy,ke,OYL,39.133,Moyale Lower / Moyale Lower (OYL/HKMY),Moyale Lower / Moyale Lower (OYL/HKMY),HKMY,3.45,4241
Mpacha / Mpacha,mpacha-mpacha-famp,na,MPA,24.17638,Mpacha / Mpacha (MPA/FAMP),Mpacha / Mpacha (MPA/FAMP),FAMP,-17.6341,4021
Mtwara / Mtwara,mtwara-mtwara-htmt,tz,MYW,40.182017,Mtwara / Mtwara (MYW/HTMT),Mtwara / Mtwara (MYW/HTMT),HTMT,-10.336117,1994
Muan / Muan,muan-muan-rkjb,kr,MWX,126.3827,Muan / Muan (MWX/RKJB),Muan / Muan (MWX/RKJB),RKJB,34.99138,4528
Muanda / Muanda,muanda-muanda-fzag,cd,MNB,12.35,Muanda / Muanda (MNB/FZAG),Muanda / Muanda (MNB/FZAG),FZAG,-5.933333,1891
Mudanjiang / Hailang,mudanjiang-hailang-zymd,cn,MDG,129.568889,Mudanjiang / Hailang (MDG/ZYMD),Mudanjiang / Hailang (MDG/ZYMD),ZYMD,44.524167,4948
Mugla / Dalaman,mugla-dalaman-ltbs,tr,DLM,28.791389,Mugla / Dalaman (DLM/LTBS),Mugla / Dalaman (DLM/LTBS),LTBS,36.7125,725
Mui River / Mui River,mui-river-mui-river-hamr,et,MUJ,35.8,Mui River / Mui River (MUJ/HAMR),Mui River / Mui River (MUJ/HAMR),HAMR,5.817,4219
Muir / Muir Aaf,muir-muir-aaf-kmui,us,MUI,-76.5693,Muir / Muir Aaf (MUI/KMUI),Muir / Muir Aaf (MUI/KMUI),KMUI,40.43483,4262
Mukah / Mukah,mukah-mukah-wbgk,my,MKM,112.075,Mukah / Mukah (MKM/WBGK),Mukah / Mukah (MKM/WBGK),WBGK,2.906944,4456
Mukeiras / Mukeiras,mukeiras-mukeiras-odam,ye,UKR,45.683,Mukeiras / Mukeiras (UKR/ODAM),Mukeiras / Mukeiras (UKR/ODAM),ODAM,13.933,4358
Mulhouse / Basel,mulhouse-basel-lfsb,fr,BSL,7.5283,Mulhouse / Basel (BSL/LFSB),Mulhouse / Basel (BSL/LFSB),LFSB,47.5989,4515
Multan / Multan,multan-multan-opmt,pk,MUX,71.419108,Multan / Multan (MUX/OPMT),Multan / Multan (MUX/OPMT),OPMT,30.203219,1961
Mulu / Mulu,mulu-mulu-wbmu,my,MZV,114.809167,Mulu / Mulu (MZV/WBMU),Mulu / Mulu (MZV/WBMU),WBMU,4.050556,4766
Mumbai / Chhatrapati Shivaji,mumbai-chhatrapati-shivaji-vabb,in,BOM,72.865981,Mumbai / Chhatrapati Shivaji (BOM/VABB),Mumbai / Chhatrapati Shivaji (BOM/VABB),VABB,19.091539,375
Mumbai / Juhu,mumbai-juhu-vajj,in,NA0,72.833889,Mumbai / Juhu (NA0/VAJJ),Mumbai / Juhu (NA0/VAJJ),VAJJ,19.098056,4856
Munda / Munda,munda-munda-yggm,sb,MUA,157.263,Munda / Munda (MUA/YGGM),Munda / Munda (MUA/YGGM),YGGM,-8.32796,4490
Mungo / Mungo Lodge,mungo-mungo-lodge-ylmu,au,NA0,143.001308,Mungo / Mungo Lodge (NA0/YLMU),Mungo / Mungo Lodge (NA0/YLMU),YLMU,-33.745824,5089
Munich / Franz Josef Strauss,munich-franz-josef-strauss-eddm,de,MUC,11.786086,Munich / Franz Josef Strauss (MUC/EDDM),Munich / Franz Josef Strauss (MUC/EDDM),EDDM,48.353783,1952
Munich / Riem,munich-riem-eddm,de,MUC,11.690278,Munich / Riem (MUC/EDDM),Munich / Riem (MUC/EDDM),EDDM,48.137778,3810
Munster-Osnabruck / Munster-Osnabruck,munster-osnabruck-munster-osnabruck-eddg,de,FMO,7.684831,Munster-Osnabruck / Munster-Osnabruck (FMO/EDDG),Munster-Osnabruck / Munster-Osnabruck (FMO/EDDG),EDDG,52.134642,902
Murcia / San Javier,murcia-san-javier-lelc,es,MJV,-0.812389,Murcia / San Javier (MJV/LELC),Murcia / San Javier (MJV/LELC),LELC,37.774972,1846
Muret / Muret L'Herm,muret-muret-lherm-lfbr,fr,NA0,1.263611,Muret / Muret L'Herm (NA0/LFBR),Muret / Muret L'Herm (NA0/LFBR),LFBR,43.449167,1681
Murmansk / Murmansk,murmansk-murmansk-ulmm,ru,MMK,32.746667,Murmansk / Murmansk (MMK/ULMM),Murmansk / Murmansk (MMK/ULMM),ULMM,68.781667,1883
Mururoa Atoll / Mururoa Atoll,mururoa-atoll-mururoa-atoll-nttx,fr,NA0,-138.917,Mururoa Atoll / Mururoa Atoll (NA0/NTTX),Mururoa Atoll / Mururoa Atoll (NA0/NTTX),NTTX,-21.867,4882
Mus / Mus,mus-mus-ltck,tr,MSR,41.66123,Mus / Mus (MSR/LTCK),Mus / Mus (MSR/LTCK),LTCK,38.74776,4562
Muscat / Seeb,muscat-seeb-ooms,om,MCT,58.281667,Muscat / Seeb (MCT/OOMS),Muscat / Seeb (MCT/OOMS),OOMS,23.592778,1770
Muskegon / Muskegon,muskegon-muskegon-kmkg,us,MKG,-86.2382,Muskegon / Muskegon (MKG/KMKG),Muskegon / Muskegon (MKG/KMKG),KMKG,43.16948,4555
Muskogee / Davis Fld,muskogee-davis-fld-kmko,us,MKO,-95.361644,Muskogee / Davis Fld (MKO/KMKO),Muskogee / Davis Fld (MKO/KMKO),KMKO,35.657731,1856
Muskoka Lakes / Muskoka,muskoka-lakes-muskoka-cyqa,ca,YQA,-79.303333,Muskoka Lakes / Muskoka (YQA/CYQA),Muskoka Lakes / Muskoka (YQA/CYQA),CYQA,44.974667,3409
Musoma / Musoma,musoma-musoma-htmu,tz,MUZ,33.8,Musoma / Musoma (MUZ/HTMU),Musoma / Musoma (MUZ/HTMU),HTMU,-1.5,1963
Mustique / Mustique,mustique-mustique-tvsm,tt,MQS,-61.180042,Mustique / Mustique (MQS/TVSM),Mustique / Mustique (MQS/TVSM),TVSM,12.887728,1922
Muyondzi / Muyondzi,muyondzi-muyondzi-fcbm,cg,MUY,13.96638,Muyondzi / Muyondzi (MUY/FCBM),Muyondzi / Muyondzi (MUY/FCBM),FCBM,-4.01472,4045
Mwanza / Mwanza,mwanza-mwanza-htmw,tz,MWZ,32.931933,Mwanza / Mwanza (MWZ/HTMW),Mwanza / Mwanza (MWZ/HTMW),HTMW,-2.444128,1977
Myeik / Myeik,myeik-myeik-vyme,mm,MGZ,98.62075,Myeik / Myeik (MGZ/VYME),Myeik / Myeik (MGZ/VYME),VYME,12.440203,1823
Myitkyina / Myitkyina/ Pamti,myitkyina-myitkyina-pamti-vymk,mm,MYT,97.360556,Myitkyina / Myitkyina/ Pamti (MYT/VYMK),Myitkyina / Myitkyina/ Pamti (MYT/VYMK),VYMK,25.3875,1993
Mykolaiv / Nikolaev,mykolaiv-nikolaev-ukon,ua,NLV,31.92,Mykolaiv / Nikolaev (NLV/UKON),Mykolaiv / Nikolaev (NLV/UKON),UKON,47.058056,5030
Mykonos / Mykonos,mykonos-mykonos-lgmk,gr,JMK,25.347256,Mykonos / Mykonos (JMK/LGMK),Mykonos / Mykonos (JMK/LGMK),LGMK,37.437272,1344
Myrtle Beach / Myrtle Beach,myrtle-beach-myrtle-beach-kmyr,us,MYR,-78.928333,Myrtle Beach / Myrtle Beach (MYR/KMYR),Myrtle Beach / Myrtle Beach (MYR/KMYR),KMYR,33.67975,1992
Mysore / Mandakalli,mysore-mandakalli-vomy,in,MYQ,76.655833,Mysore / Mandakalli (MYQ/VOMY),Mysore / Mandakalli (MYQ/VOMY),VOMY,12.23,4770
Myvatn / Reykiahlid,myvatn-reykiahlid-birl,is,MVA,-16.966667,Myvatn / Reykiahlid (MVA/BIRL),Myvatn / Reykiahlid (MVA/BIRL),BIRL,65.61667,4763
Mzamba / Mzamba,mzamba-mzamba-famw,za,MZF,29.833,Mzamba / Mzamba (MZF/FAMW),Mzamba / Mzamba (MZF/FAMW),FAMW,-31.25,4022
Mzuzu / Mzuzu,mzuzu-mzuzu-fwuu,mw,ZZU,34.011775,Mzuzu / Mzuzu (ZZU/FWUU),Mzuzu / Mzuzu (ZZU/FWUU),FWUU,-11.44475,3561
N'djamena / Ndjamena,ndjamena-ndjamena-fttj,td,NDJ,15.024833,N'djamena / Ndjamena (NDJ/FTTJ),N'djamena / Ndjamena (NDJ/FTTJ),FTTJ,12.124944,2036
N'zerekore / Nzerekore,nzerekore-nzerekore-gunz,gn,NZE,-8.817,N'zerekore / Nzerekore (NZE/GUNZ),N'zerekore / Nzerekore (NZE/GUNZ),GUNZ,7.75,4195
Nabire / Nabire,nabire-nabire-wabi,id,NBX,135.496406,Nabire / Nabire (NBX/WABI),Nabire / Nabire (NBX/WABI),WABI,-3.368183,2024
Nacala / Nacala,nacala-nacala-fqnc,mz,MNC,40.708333,Nacala / Nacala (MNC/FQNC),Nacala / Nacala (MNC/FQNC),FQNC,-14.48,1893
Nachingwea / Nachingwea,nachingwea-nachingwea-htna,tz,NCH,38.77916,Nachingwea / Nachingwea (NCH/HTNA),Nachingwea / Nachingwea (NCH/HTNA),HTNA,-10.3575,4255
Nadi / Nadi,nadi-nadi-nffn,fj,NAN,177.443611,Nadi / Nadi (NAN/NFFN),Nadi / Nadi (NAN/NFFN),NFFN,-17.756389,2015
Nador / Al Aroui,nador-al-aroui-gmmw,ma,NDR,-3.028333,Nador / Al Aroui (NDR/GMMW),Nador / Al Aroui (NDR/GMMW),GMMW,34.988889,3774
Nadym / Nadym,nadym-nadym-usmm,ru,NYM,72.69888,Nadym / Nadym (NYM/USMM),Nadym / Nadym (NYM/USMM),USMM,65.48166,4568
Naga / Naga,naga-naga-rpun,ph,WNP,123.27,Naga / Naga (WNP/RPUN),Naga / Naga (WNP/RPUN),RPUN,13.584722,4735
Nagasaki / Nagasaki,nagasaki-nagasaki-rjfu,jp,NGS,129.913611,Nagasaki / Nagasaki (NGS/RJFU),Nagasaki / Nagasaki (NGS/RJFU),RJFU,32.916944,2049
Nagoya / Chubu Centrair International,nagoya-chubu-centrair-international-rjgg,jp,NGO,136.80528,Nagoya / Chubu Centrair International (NGO/RJGG),Nagoya / Chubu Centrair International (NGO/RJGG),RJGG,34.858334,3589
Nagoya / Nagoya/Komaki,nagoya-nagoyakomaki-rjna,jp,NKM,136.91957,Nagoya / Nagoya/Komaki (NKM/RJNA),Nagoya / Nagoya/Komaki (NKM/RJNA),RJNA,35.25389,3590
Nagpur / Sonegaon,nagpur-sonegaon-vanp,in,NAG,79.048278,Nagpur / Sonegaon (NAG/VANP),Nagpur / Sonegaon (NAG/VANP),VANP,21.091861,2013
Naha / Naha,naha-naha-roah,jp,OKA,127.645833,Naha / Naha (OKA/ROAH),Naha / Naha (OKA/ROAH),ROAH,26.195833,2172
Nairobi / Jomo Kenyatta,nairobi-jomo-kenyatta-hkjk,ke,NBO,36.92578,Nairobi / Jomo Kenyatta (NBO/HKJK),Nairobi / Jomo Kenyatta (NBO/HKJK),HKJK,-1.319167,3598
Nairobi Wilson / Nairobi Wilson,nairobi-wilson-nairobi-wilson-hknw,ke,WIL,36.814967,Nairobi Wilson / Nairobi Wilson (WIL/HKNW),Nairobi Wilson / Nairobi Wilson (WIL/HKNW),HKNW,-1.321272,3181
Najaf / Al Najaf,najaf-al-najaf-orni,iq,NJF,44.404167,Najaf / Al Najaf (NJF/ORNI),Najaf / Al Najaf (NJF/ORNI),ORNI,31.991667,4636
Nakashibetsu / Naka-Shibetsu,nakashibetsu-naka-shibetsu-rjcn,jp,SHB,144.96,Nakashibetsu / Naka-Shibetsu (SHB/RJCN),Nakashibetsu / Naka-Shibetsu (SHB/RJCN),RJCN,43.5775,2655
Nakhichevan / Nakhichevan,nakhichevan-nakhichevan-ubbn,az,NAJ,45.45889,Nakhichevan / Nakhichevan (NAJ/UBBN),Nakhichevan / Nakhichevan (NAJ/UBBN),UBBN,39.190277,3594
Nakhon Phanom / Nakhon Phanom,nakhon-phanom-nakhon-phanom-vtup,th,KOP,104.643,Nakhon Phanom / Nakhon Phanom (KOP/VTUP),Nakhon Phanom / Nakhon Phanom (KOP/VTUP),VTUP,17.38379,4448
Nakhon Ratchasima / Khorat,nakhon-ratchasima-khorat-vtun,th,NAK,102.083333,Nakhon Ratchasima / Khorat (NAK/VTUN),Nakhon Ratchasima / Khorat (NAK/VTUN),VTUN,14.933333,2014
Nakhon Si Thammarat / Nakhon Si Thammarat,nakhon-si-thammarat-nakhon-si-thammarat-vtsn,th,NST,99.955625,Nakhon Si Thammarat / Nakhon Si Thammarat (NST/VTSN),Nakhon Si Thammarat / Nakhon Si Thammarat (NST/VTSN),VTSN,8.471147,2108
Nakuru / Nakuru,nakuru-nakuru-hknk,ke,NUU,36.15,Nakuru / Nakuru (NUU/HKNK),Nakuru / Nakuru (NUU/HKNK),HKNK,-0.3,4243
Nalchik / Nalchik,nalchik-nalchik-urmn,ru,NAL,43.638333,Nalchik / Nalchik (NAL/URMN),Nalchik / Nalchik (NAL/URMN),URMN,43.513333,4963
Namangan / Namangan,namangan-namangan-utkn,uz,NMA,71.55674,Namangan / Namangan (NMA/UTKN),Namangan / Namangan (NMA/UTKN),UTKN,40.98457,4549
Namibe / Namibe,namibe-namibe-fnmo,ao,MSZ,12.146667,Namibe / Namibe (MSZ/FNMO),Namibe / Namibe (MSZ/FNMO),FNMO,-15.261111,4956
Nampula / Nampula,nampula-nampula-fqnp,mz,APL,39.283333,Nampula / Nampula (APL/FQNP),Nampula / Nampula (APL/FQNP),FQNP,-15.1,145
Namsos / Namsos,namsos-namsos-ennm,no,OSY,11.578664,Namsos / Namsos (OSY/ENNM),Namsos / Namsos (OSY/ENNM),ENNM,64.472258,2225
Namutoni / Namutoni,namutoni-namutoni-fana,na,NNI,16.92694,Namutoni / Namutoni (NNI/FANA),Namutoni / Namutoni (NNI/FANA),FANA,-18.8075,4023
Nan / Nan,nan-nan-vtcn,th,NNT,100.783333,Nan / Nan (NNT/VTCN),Nan / Nan (NNT/VTCN),VTCN,18.807778,4962
Nanaimo / Harbour Water Airport,nanaimo-harbour-water-airport-zna0,ca,ZNA,-123.95,Nanaimo / Harbour Water Airport (ZNA/ZNA0),Nanaimo / Harbour Water Airport (ZNA/ZNA0),ZNA0,49.183333,4961
Nanaimo / Nanaimo,nanaimo-nanaimo-cycd,ca,YCD,-123.870167,Nanaimo / Nanaimo (YCD/CYCD),Nanaimo / Nanaimo (YCD/CYCD),CYCD,49.052333,3312
Nanchang / Nanchang,nanchang-nanchang-zscn,cn,KHN,115.9,Nanchang / Nanchang (KHN/ZSCN),Nanchang / Nanchang (KHN/ZSCN),ZSCN,28.865,1423
Nancy / Nancy Essey,nancy-nancy-essey-lfsn,fr,ENC,6.226111,Nancy / Nancy Essey (ENC/LFSN),Nancy / Nancy Essey (ENC/LFSN),LFSN,48.692222,818
Nanded / Nanded,nanded-nanded-vand,in,NDC,77.31861,Nanded / Nanded (NDC/VAND),Nanded / Nanded (NDC/VAND),VAND,19.18194,4429
Nangan / Nangan,nangan-nangan-rcfg,tw,LZN,119.9584,Nangan / Nangan (LZN/RCFG),Nangan / Nangan (LZN/RCFG),RCFG,26.1597,4026
Nanisivik / Nanisivik,nanisivik-nanisivik-cysr,ca,YSR,-84.613667,Nanisivik / Nanisivik (YSR/CYSR),Nanisivik / Nanisivik (YSR/CYSR),CYSR,72.982167,3439
Nanjing / Nanjing,nanjing-nanjing-zsnj,cn,NKG,118.86,Nanjing / Nanjing (NKG/ZSNJ),Nanjing / Nanjing (NKG/ZSNJ),ZSNJ,31.74,2066
Nanki Shirahama / Nanki Shirahama,nanki-shirahama-nanki-shirahama-rjbd,jp,SHM,135.364444,Nanki Shirahama / Nanki Shirahama (SHM/RJBD),Nanki Shirahama / Nanki Shirahama (SHM/RJBD),RJBD,33.662222,2659
Nanning / Wuxu,nanning-wuxu-zgnn,cn,NNG,108.183333,Nanning / Wuxu (NNG/ZGNN),Nanning / Wuxu (NNG/ZGNN),ZGNN,22.616667,2080
Nanping / Wuyishan,nanping-wuyishan-zswy,cn,WUS,118.001,Nanping / Wuyishan (WUS/ZSWY),Nanping / Wuyishan (WUS/ZSWY),ZSWY,27.7019,3801
Nantes / Nantes Atlantique,nantes-nantes-atlantique-lfrs,fr,NTE,-1.607778,Nantes / Nantes Atlantique (NTE/LFRS),Nantes / Nantes Atlantique (NTE/LFRS),LFRS,47.156944,2111
Nantong / Nantong,nantong-nantong-zsnt,cn,NTG,120.9756,Nantong / Nantong (NTG/ZSNT),Nantong / Nantong (NTG/ZSNT),ZSNT,32.07292,4696
Nantucket / Nantucket Mem,nantucket-nantucket-mem-kack,us,ACK,-70.060181,Nantucket / Nantucket Mem (ACK/KACK),Nantucket / Nantucket Mem (ACK/KACK),KACK,41.253053,31
Nanyuki / Nanyuki,nanyuki-nanyuki-hkny,ke,NYK,37.033,Nanyuki / Nanyuki (NYK/HKNY),Nanyuki / Nanyuki (NYK/HKNY),HKNY,-0.067,4244
Napier / Hawke's Bay,napier-hawkes-bay-nznr,nz,NPE,176.87,Napier / Hawke's Bay (NPE/NZNR),Napier / Hawke's Bay (NPE/NZNR),NZNR,-39.4658,4344
Naples / Capodichino,naples-capodichino-lirn,it,NAP,14.290833,Naples / Capodichino (NAP/LIRN),Naples / Capodichino (NAP/LIRN),LIRN,40.884444,2016
Naples / Naples Municipal,naples-naples-municipal-kapf,us,APF,-81.775276,Naples / Naples Municipal (APF/KAPF),Naples / Naples Municipal (APF/KAPF),KAPF,26.152779,3779
Nappa Merrie / Nappa Merrie,nappa-merrie-nappa-merrie-ynap,au,NMR,141.16,Nappa Merrie / Nappa Merrie (NMR/YNAP),Nappa Merrie / Nappa Merrie (NMR/YNAP),YNAP,-27.552,5049
Napuka I / Napuka,napuka-i-napuka-ntgn,pf,NAU,-141.267222,Napuka I / Napuka (NAU/NTGN),Napuka I / Napuka (NAU/NTGN),NTGN,-14.176944,2019
Narathiwat / Narathiwat,narathiwat-narathiwat-vtsc,th,NAW,101.744722,Narathiwat / Narathiwat (NAW/VTSC),Narathiwat / Narathiwat (NAW/VTSC),VTSC,6.523333,2020
Narrabri / Narrabri,narrabri-narrabri-ynbr,au,NAA,149.826111,Narrabri / Narrabri (NAA/YNBR),Narrabri / Narrabri (NAA/YNBR),YNBR,-30.318056,4807
Narrandera / Leeton,narrandera-leeton-ynar,au,NRA,146.51222,Narrandera / Leeton (NRA/YNAR),Narrandera / Leeton (NRA/YNAR),YNAR,-34.70222,5160
Narsaq / Narsaq,narsaq-narsaq-bgns,gl,JNS,-46.0586,Narsaq / Narsaq (JNS/BGNS),Narsaq / Narsaq (JNS/BGNS),BGNS,60.91666,3947
Narsarsuaq / Narssarssuaq,narsarsuaq-narssarssuaq-bgbw,gl,UAK,-45.425675,Narsarsuaq / Narssarssuaq (UAK/BGBW),Narsarsuaq / Narssarssuaq (UAK/BGBW),BGBW,61.160719,3065
Narvik / Narvik,narvik-narvik-ennk,no,NVK,17.386667,Narvik / Narvik (NVK/ENNK),Narvik / Narvik (NVK/ENNK),ENNK,68.436944,2126
Naryan-Mar / Naryan-Mar,naryan-mar-naryan-mar-ulam,ru,NNM,53.12194,Naryan-Mar / Naryan-Mar (NNM/ULAM),Naryan-Mar / Naryan-Mar (NNM/ULAM),ULAM,67.64,4565
Nashville / Nashville,nashville-nashville-kbna,us,BNA,-86.678194,Nashville / Nashville (BNA/KBNA),Nashville / Nashville (BNA/KBNA),KBNA,36.124472,358
Nasik / Gandhinagar,nasik-gandhinagar-vanr,in,ISK,73.80764,Nasik / Gandhinagar (ISK/VANR),Nasik / Gandhinagar (ISK/VANR),VANR,19.96373,4430
Nassau / Lynden Pindling,nassau-nassau-mynn,bs,NAS,-77.466231,Nassau / Lynden Pindling (NAS/MYNN),Nassau / Lynden Pindling (NAS/MYNN),MYNN,25.038958,2017
Natal / Natal,natal-natal-sbnt,br,NAT,-35.249167,Natal / Natal (NAT/SBNT),Natal / Natal (NAT/SBNT),SBNT,-5.908333,2018
Natashquan / Natashquan,natashquan-natashquan-cyna,ca,YNA,-61.788889,Natashquan / Natashquan (YNA/CYNA),Natashquan / Natashquan (YNA/CYNA),CYNA,50.19,3387
Natitingou / Natitingou,natitingou-natitingou-dbbn,bj,NAE,1.360278,Natitingou / Natitingou (NAE/DBBN),Natitingou / Natitingou (NAE/DBBN),DBBN,10.37694,3970
Nauru Island / Nauru Island,nauru-island-nauru-island-anau,nr,INU,166.91667,Nauru Island / Nauru Island (INU/ANAU),Nauru Island / Nauru Island (INU/ANAU),ANAU,-0.533333,3608
Nausori / Nausori,nausori-nausori-nfna,fj,SUV,178.563056,Nausori / Nausori (SUV/NFNA),Nausori / Nausori (SUV/NFNA),NFNA,-18.044722,2802
NavSta Rota / NavSta Rota,navsta-rota-navsta-rota-lert,es,NA0,-6.331558,NavSta Rota / NavSta Rota (NA0/LERT),NavSta Rota / NavSta Rota (NA0/LERT),LERT,36.620763,4903
Navegantes / Navegantes,navegantes-navegantes-sbnf,br,NVT,-48.650833,Navegantes / Navegantes (NVT/SBNF),Navegantes / Navegantes (NVT/SBNF),SBNF,-26.878611,2128
Nawabshah / Nawabshah,nawabshah-nawabshah-opnh,pk,WNS,68.390053,Nawabshah / Nawabshah (WNS/OPNH),Nawabshah / Nawabshah (WNS/OPNH),OPNH,26.219439,3213
Naxos / Naxos Island,naxos-naxos-island-lgnx,gr,JNX,25.383333,Naxos / Naxos Island (JNX/LGNX),Naxos / Naxos Island (JNX/LGNX),LGNX,37.1,3772
Naypyidaw / Naypyidaw International,naypyidaw-naypyidaw-international-vyel,mm,NYT,96.1999389,Naypyidaw / Naypyidaw International (NYT/VYEL),Naypyidaw / Naypyidaw International (NYT/VYEL),VYEL,19.6191306,5182
Nazca / Maria Reiche Neuman,nazca-maria-reiche-neuman-spza,pe,NZC,-74.96,Nazca / Maria Reiche Neuman (NZC/SPZA),Nazca / Maria Reiche Neuman (NZC/SPZA),SPZA,-14.854,4883
Ndola / Ndola,ndola-ndola-flnd,zm,NLA,28.665,Ndola / Ndola (NLA/FLND),Ndola / Ndola (NLA/FLND),FLND,-12.995,2071
Negage / Negage,negage-negage-fnng,ao,GXG,15.287728,Negage / Negage (GXG/FNNG),Negage / Negage (GXG/FNNG),FNNG,-7.754506,1077
Negril / Negril,negril-negril-mkng,jm,NEG,-78.3056,Negril / Negril (NEG/MKNG),Negril / Negril (NEG/MKNG),MKNG,18.3642,4286
Neiva / Benito Salas,neiva-benito-salas-sknv,co,NVA,-75.293889,Neiva / Benito Salas (NVA/SKNV),Neiva / Benito Salas (NVA/SKNV),SKNV,2.950556,2123
Nejran / Nejran,nejran-nejran-oeng,sa,EAM,44.420044,Nejran / Nejran (EAM/OENG),Nejran / Nejran (EAM/OENG),OENG,17.611081,774
Nekemte / Nekemte,nekemte-nekemte-hank,et,NEK,36.6,Nekemte / Nekemte (NEK/HANK),Nekemte / Nekemte (NEK/HANK),HANK,9.05,4222
Nelson / Nelson,nelson-nelson-nzns,nz,NSN,173.22,Nelson / Nelson (NSN/NZNS),Nelson / Nelson (NSN/NZNS),NZNS,-41.3,2107
Nelspruit / Kruger Mpumalanga,nelspruit-kruger-mpumalanga-fakn,za,MQP,31.1056,Nelspruit / Kruger Mpumalanga (MQP/FAKN),Nelspruit / Kruger Mpumalanga (MQP/FAKN),FAKN,-25.3831,4522
Nelspruit / Nelspruit,nelspruit-nelspruit-fans,za,NLP,30.911667,Nelspruit / Nelspruit (NLP/FANS),Nelspruit / Nelspruit (NLP/FANS),FANS,-25.502222,2076
Nema / Nema,nema-nema-gqni,mr,EMN,-7.314472,Nema / Nema (EMN/GQNI),Nema / Nema (EMN/GQNI),GQNI,16.622083,815
Nerlerit Inaat / Nerlerit Inaat,nerlerit-inaat-nerlerit-inaat-bgco,gl,CNP,-22.6605,Nerlerit Inaat / Nerlerit Inaat (CNP/BGCO),Nerlerit Inaat / Nerlerit Inaat (CNP/BGCO),BGCO,70.74333,4008
Neuquen / Neuquen,neuquen-neuquen-sazn,ar,NQN,-68.155833,Neuquen / Neuquen (NQN/SAZN),Neuquen / Neuquen (NQN/SAZN),SAZN,-38.948889,2098
Nevers / Nevers Fourchambault,nevers-nevers-fourchambault-lfqg,fr,NVS,3.110833,Nevers / Nevers Fourchambault (NVS/LFQG),Nevers / Nevers Fourchambault (NVS/LFQG),LFQG,47.003611,2127
Nevis / Vance W. Amory,nevis-vance-w-amory-tkpn,kn,NEV,-62.59,Nevis / Vance W. Amory (NEV/TKPN),Nevis / Vance W. Amory (NEV/TKPN),TKPN,17.205556,4981
Nevsehir / Kapadokya,nevsehir-kapadokya-ltaz,tr,NAV,34.716667,Nevsehir / Kapadokya (NAV/LTAZ),Nevsehir / Kapadokya (NAV/LTAZ),LTAZ,38.63333,3735
New Bern / Craven Co Regl,new-bern-craven-co-regl-kewn,us,EWN,-77.042944,New Bern / Craven Co Regl (EWN/KEWN),New Bern / Craven Co Regl (EWN/KEWN),KEWN,35.072972,849
New Bight / New Bight,new-bight-new-bight-mycb,bs,TBI,-75.452222,New Bight / New Bight (TBI/MYCB),New Bight / New Bight (TBI/MYCB),MYCB,24.315278,4995
New Haven / Tweed,new-haven-tweed-khvn,us,HVN,-72.8868,New Haven / Tweed (HVN/KHVN),New Haven / Tweed (HVN/KHVN),KHVN,41.26375,4608
